SampleID,Unassigned,Bacteria,Bacteria;Actinobacteria,Bacteria;Bacteroidetes,Bacteria;Firmicutes,Bacteria;Proteobacteria
SRR25446242_1,50.21457489878542,111.62572087658593,0.0,0.0,0.0,0.30985915492957744
SRR25446243_1,116.82995951417004,125.95617070357555,0.0,0.010752688172043012,0.0017467248908296944,2.5211267605633805
SRR25446244_1,200.22267206477733,107.1712802768166,0.0,0.0,0.0,0.39436619718309857
SRR26996955_1,20.004048582995953,106.73760092272202,0.0,0.0,0.0026200873362445414,0.07042253521126761
SRR26996956_1,51.05263157894737,118.43944636678201,0.0,0.026881720430107527,0.0,0.0
SRR26996957_1,92.7246963562753,96.41464821222607,0.0,0.0,0.0,0.36619718309859156
SRR26996958_1,38.30769230769231,98.09457900807382,0.0,0.010752688172043012,0.0026200873362445414,0.29577464788732394
SRR26996960_1,6.870445344129554,16.126874279123413,0.0,0.0,0.0,0.19718309859154928
SRR26996961_1,60.03238866396761,67.31084198385237,0.0,0.0,0.0,0.0
SRR26996962_1,46.69230769230769,107.96309111880046,0.0,0.0,0.0017467248908296944,0.18309859154929578
